density,agents,seed,method,success,expansions,cost,runtime
0.0,10,42,cardinal,1,45,47,0.01089
0.0,10,42,linear,1,51,47,0.01347
0.0,10,42,mlp,1,56,47,0.01586
0.0,10,43,cardinal,1,8,68,0.004
0.0,10,43,linear,1,6,68,0.00345
0.0,10,43,mlp,1,8,68,0.00419
0.0,10,44,cardinal,1,27,48,0.01113
0.0,10,44,linear,1,32,48,0.01484
0.0,10,44,mlp,1,40,48,0.01652
0.0,10,45,cardinal,1,7,64,0.00335
0.0,10,45,linear,1,10,64,0.00458
0.0,10,45,mlp,1,7,64,0.00334
0.0,10,46,cardinal,1,11,59,0.00595
0.0,10,46,linear,1,10,59,0.00569
0.0,10,46,mlp,1,8,59,0.00442
0.0,10,47,cardinal,1,6,54,0.0027
0.0,10,47,linear,1,8,54,0.00351
0.0,10,47,mlp,1,8,54,0.00356
0.0,10,48,cardinal,1,8,60,0.00693
0.0,10,48,linear,1,8,60,0.00845
0.0,10,48,mlp,1,12,60,0.01173
0.0,10,49,cardinal,1,4,63,0.00189
0.0,10,49,linear,1,5,63,0.00258
0.0,10,49,mlp,1,4,63,0.0019
0.0,10,50,cardinal,1,4,50,0.00117
0.0,10,50,linear,1,4,50,0.00126
0.0,10,50,mlp,1,4,50,0.00118
0.0,10,51,cardinal,1,18,48,0.0043
0.0,10,51,linear,1,18,48,0.0048
0.0,10,51,mlp,1,15,48,0.00408
0.0,10,52,cardinal,1,5,53,0.00168
0.0,10,52,linear,1,5,53,0.00191
0.0,10,52,mlp,1,7,53,0.00244
0.0,10,53,cardinal,1,5,53,0.00213
0.0,10,53,linear,1,5,53,0.00246
0.0,10,53,mlp,1,6,53,0.00253
0.0,10,54,cardinal,1,9,51,0.00289
0.0,10,54,linear,1,9,51,0.0031
0.0,10,54,mlp,1,6,51,0.0021
0.0,10,55,cardinal,1,5,59,0.00301
0.0,10,55,linear,1,5,59,0.00337
0.0,10,55,mlp,1,5,59,0.00319
0.0,10,56,cardinal,1,12,51,0.00585
0.0,10,56,linear,1,12,51,0.00629
0.0,10,56,mlp,1,12,51,0.00626
0.0,10,57,cardinal,1,10,50,0.00331
0.0,10,57,linear,1,8,50,0.00281
0.0,10,57,mlp,1,9,50,0.00297
0.0,10,58,cardinal,1,324,58,0.2471
0.0,10,58,linear,1,41,58,0.05456
0.0,10,58,mlp,1,67,58,0.06102
0.0,10,59,cardinal,1,18,58,0.00865
0.0,10,59,linear,1,18,58,0.00941
0.0,10,59,mlp,1,16,58,0.00847
0.0,10,60,cardinal,1,9,53,0.00318
0.0,10,60,linear,1,10,53,0.004
0.0,10,60,mlp,1,13,53,0.00542
0.0,10,61,cardinal,1,20,50,0.01171
0.0,10,61,linear,1,20,50,0.01176
0.0,10,61,mlp,1,20,50,0.01216
0.0,10,62,cardinal,1,3,55,0.001
0.0,10,62,linear,1,4,55,0.0014
0.0,10,62,mlp,1,4,55,0.00134
0.0,10,63,cardinal,1,12,48,0.00279
0.0,10,63,linear,1,9,48,0.00257
0.0,10,63,mlp,1,7,48,0.0019
0.0,10,64,cardinal,1,10,48,0.00333
0.0,10,64,linear,1,15,48,0.00554
0.0,10,64,mlp,1,17,48,0.0057
0.0,10,65,cardinal,1,16,43,0.00579
0.0,10,65,linear,1,11,43,0.00502
0.0,10,65,mlp,1,11,43,0.00499
0.0,10,66,cardinal,1,8,74,0.00373
0.0,10,66,linear,1,7,74,0.00347
0.0,10,66,mlp,1,7,74,0.00352
0.0,10,67,cardinal,1,2,34,0.00052
0.0,10,67,linear,1,2,34,0.00062
0.0,10,67,mlp,1,2,34,0.00056
0.0,10,68,cardinal,1,33,63,0.01713
0.0,10,68,linear,1,17,63,0.011
0.0,10,68,mlp,1,19,63,0.01365
0.0,10,69,cardinal,1,7,41,0.00186
0.0,10,69,linear,1,7,41,0.00211
0.0,10,69,mlp,1,7,41,0.00189
0.0,10,70,cardinal,1,4,46,0.00118
0.0,10,70,linear,1,5,46,0.00176
0.0,10,70,mlp,1,5,46,0.00179
0.0,10,71,cardinal,1,209,62,0.10792
0.0,10,71,linear,1,23,62,0.0248
0.0,10,71,mlp,1,133,62,0.08869
0.0,10,72,cardinal,1,6,60,0.00243
0.0,10,72,linear,1,6,60,0.00264
0.0,10,72,mlp,1,9,60,0.00351
0.0,10,73,cardinal,1,5,63,0.00309
0.0,10,73,linear,1,5,63,0.00314
0.0,10,73,mlp,1,5,63,0.00323
0.0,10,74,cardinal,1,7,59,0.00262
0.0,10,74,linear,1,6,59,0.00264
0.0,10,74,mlp,1,8,59,0.00325
0.0,10,75,cardinal,1,204,63,0.07363
0.0,10,75,linear,1,67,63,0.02934
0.0,10,75,mlp,1,359,63,0.14973
0.0,10,76,cardinal,1,1,46,0.00034
0.0,10,76,linear,1,1,46,0.00031
0.0,10,76,mlp,1,1,46,0.00031
0.0,10,77,cardinal,1,7,63,0.00286
0.0,10,77,linear,1,9,63,0.00393
0.0,10,77,mlp,1,7,63,0.00309
0.0,10,78,cardinal,1,4,51,0.00141
0.0,10,78,linear,1,4,51,0.00157
0.0,10,78,mlp,1,4,51,0.00151
0.0,10,79,cardinal,1,10,53,0.00384
0.0,10,79,linear,1,8,53,0.00337
0.0,10,79,mlp,1,9,53,0.0038
0.0,12,0,cardinal,1,4,63,0.00203
0.0,12,0,linear,1,4,63,0.0019
0.0,12,0,mlp,1,4,63,0.00195
0.0,12,1,cardinal,1,18,73,0.00943
0.0,12,1,linear,1,11,73,0.00612
0.0,12,1,mlp,1,11,73,0.00656
0.0,12,2,cardinal,1,9,62,0.00363
0.0,12,2,linear,1,9,62,0.00383
0.0,12,2,mlp,1,9,62,0.00412
0.0,12,3,cardinal,1,9,65,0.00328
0.0,12,3,linear,1,8,65,0.00303
0.0,12,3,mlp,1,14,65,0.00514
0.0,12,4,cardinal,1,66,55,0.02138
0.0,12,4,linear,1,14,55,0.00621
0.0,12,4,mlp,1,30,55,0.01261
0.0,12,5,cardinal,1,12,62,0.00507
0.0,12,5,linear,1,10,62,0.00486
0.0,12,5,mlp,1,16,62,0.00707
0.0,12,6,cardinal,1,5,76,0.00294
0.0,12,6,linear,1,5,76,0.00357
0.0,12,6,mlp,1,5,76,0.00574
0.0,12,7,cardinal,1,15,77,0.00795
0.0,12,7,linear,1,17,77,0.01029
0.0,12,7,mlp,1,17,77,0.01041
0.0,12,8,cardinal,1,60,64,0.02401
0.0,12,8,linear,1,99,64,0.04207
0.0,12,8,mlp,1,184,64,0.09153
0.0,12,9,cardinal,1,15,65,0.00762
0.0,12,9,linear,1,15,65,0.00836
0.0,12,9,mlp,1,15,65,0.0088
0.0,12,10,cardinal,1,32,76,0.01636
0.0,12,10,linear,1,26,76,0.01376
0.0,12,10,mlp,1,299,76,0.13372
0.0,12,11,cardinal,1,7,53,0.00266
0.0,12,11,linear,1,9,53,0.00366
0.0,12,11,mlp,1,7,53,0.0028
0.0,12,12,cardinal,1,14,69,0.00565
0.0,12,12,linear,1,15,69,0.00685
0.0,12,12,mlp,1,15,69,0.00659
0.0,12,13,cardinal,1,26,64,0.01249
0.0,12,13,linear,1,24,64,0.01275
0.0,12,13,mlp,1,18,64,0.01074
0.0,12,14,cardinal,1,9,57,0.0041
0.0,12,14,linear,1,7,57,0.00355
0.0,12,14,mlp,1,9,57,0.00422
0.0,12,15,cardinal,1,4,53,0.00123
0.0,12,15,linear,1,4,53,0.00134
0.0,12,15,mlp,1,4,53,0.00131
0.0,12,16,cardinal,1,39,57,0.02216
0.0,12,16,linear,1,12,57,0.00925
0.0,12,16,mlp,1,12,57,0.00916
0.0,12,17,cardinal,1,18,70,0.00758
0.0,12,17,linear,1,18,70,0.00906
0.0,12,17,mlp,1,17,70,0.00855
0.0,12,18,cardinal,1,18,59,0.00811
0.0,12,18,linear,1,16,59,0.00822
0.0,12,18,mlp,1,30,59,0.01409
0.0,12,19,cardinal,1,17,64,0.00729
0.0,12,19,linear,1,18,64,0.0083
0.0,12,19,mlp,1,15,64,0.00708
0.0,12,20,cardinal,1,7,57,0.00281
0.0,12,20,linear,1,6,57,0.00257
0.0,12,20,mlp,1,6,57,0.00253
0.0,12,21,cardinal,1,22,82,0.00985
0.0,12,21,linear,1,25,82,0.01331
0.0,12,21,mlp,1,27,82,0.0129
0.0,12,22,cardinal,1,113,78,0.05532
0.0,12,22,linear,1,25,78,0.01587
0.0,12,22,mlp,1,20,78,0.01335
0.0,12,23,cardinal,1,14,80,0.00663
0.0,12,23,linear,1,21,80,0.01014
0.0,12,23,mlp,1,16,80,0.00822
0.0,12,24,cardinal,1,16,71,0.00781
0.0,12,24,linear,1,15,71,0.00763
0.0,12,24,mlp,1,15,71,0.00733
0.0,12,25,cardinal,1,7,62,0.00246
0.0,12,25,linear,1,7,62,0.00271
0.0,12,25,mlp,1,7,62,0.0025
0.0,12,26,cardinal,1,6,61,0.00286
0.0,12,26,linear,1,8,61,0.00425
0.0,12,26,mlp,1,6,61,0.00287
0.0,12,27,cardinal,1,29,70,0.01568
0.0,12,27,linear,1,21,70,0.01305
0.0,12,27,mlp,1,23,70,0.01399
0.0,12,28,cardinal,1,59,60,0.01902
0.0,12,28,linear,1,35,60,0.01482
0.0,12,28,mlp,1,166,60,0.0663
0.0,12,29,cardinal,1,4,70,0.00195
0.0,12,29,linear,1,6,70,0.00265
0.0,12,29,mlp,1,4,70,0.00241
0.0,12,30,cardinal,1,9,75,0.00483
0.0,12,30,linear,1,11,75,0.00577
0.0,12,30,mlp,1,10,75,0.00504
0.0,12,31,cardinal,1,31,69,0.01723
0.0,12,31,linear,1,32,69,0.017
0.0,12,31,mlp,1,30,69,0.01982
0.0,12,32,cardinal,1,7,63,0.00409
0.0,12,32,linear,1,6,63,0.00417
0.0,12,32,mlp,1,7,63,0.00444
0.0,12,33,cardinal,1,5,68,0.00281
0.0,12,33,linear,1,5,68,0.00329
0.0,12,33,mlp,1,6,68,0.00348
0.0,12,34,cardinal,1,12,69,0.00716
0.0,12,34,linear,1,12,69,0.00804
0.0,12,34,mlp,1,14,69,0.00933
0.0,12,35,cardinal,1,5,78,0.0035
0.0,12,35,linear,1,5,78,0.00368
0.0,12,35,mlp,1,7,78,0.00474
0.0,12,36,cardinal,1,5,66,0.00261
0.0,12,36,linear,1,6,66,0.00326
0.0,12,36,mlp,1,7,66,0.00369
0.0,12,37,cardinal,1,10,69,0.00496
0.0,12,37,linear,1,10,69,0.00551
0.0,12,37,mlp,1,10,69,0.00604
0.0,12,38,cardinal,1,24,56,0.00956
0.0,12,38,linear,1,13,56,0.00597
0.0,12,38,mlp,1,13,56,0.00607
0.0,12,39,cardinal,1,23,79,0.01139
0.0,12,39,linear,1,25,79,0.01352
0.0,12,39,mlp,1,38,79,0.01861
0.0,12,40,cardinal,1,400,70,0.16367
0.0,12,40,linear,1,588,70,0.31523
0.0,12,40,mlp,1,743,70,0.3934
0.0,12,41,cardinal,1,10,64,0.00504
0.0,12,41,linear,1,9,64,0.00534
0.0,12,41,mlp,1,12,64,0.00613
0.0,12,42,cardinal,1,192,60,0.13362
0.0,12,42,linear,1,62,60,0.04844
0.0,12,42,mlp,1,249,60,0.16047
0.0,12,43,cardinal,1,11,74,0.00609
0.0,12,43,linear,1,9,74,0.00521
0.0,12,43,mlp,1,11,74,0.00653
0.0,12,44,cardinal,1,34,58,0.01631
0.0,12,44,linear,1,33,58,0.02009
0.0,12,44,mlp,1,43,58,0.0237
0.0,12,45,cardinal,1,12,75,0.00616
0.0,12,45,linear,1,16,75,0.00806
0.0,12,45,mlp,1,10,75,0.0055
0.0,12,46,cardinal,1,12,70,0.00703
0.0,12,46,linear,1,11,70,0.00697
0.0,12,46,mlp,1,9,70,0.00589
0.0,12,47,cardinal,1,10,62,0.00572
0.0,12,47,linear,1,11,62,0.00701
0.0,12,47,mlp,1,9,62,0.00646
0.0,12,48,cardinal,1,24,70,0.01747
0.0,12,48,linear,1,15,70,0.01278
0.0,12,48,mlp,1,14,70,0.0118
0.0,12,49,cardinal,1,14,74,0.00605
0.0,12,49,linear,1,15,74,0.00729
0.0,12,49,mlp,1,12,74,0.00612
0.0,12,50,cardinal,1,6,62,0.00253
0.0,12,50,linear,1,6,62,0.00233
0.0,12,50,mlp,1,6,62,0.00213
0.0,12,51,cardinal,1,18,59,0.00547
0.0,12,51,linear,1,18,59,0.00572
0.0,12,51,mlp,1,15,59,0.00492
0.0,12,52,cardinal,1,28,70,0.01149
0.0,12,52,linear,1,115,70,0.05001
0.0,12,52,mlp,1,53,70,0.02264
0.0,12,53,cardinal,1,6,67,0.00292
0.0,12,53,linear,1,7,67,0.00354
0.0,12,53,mlp,1,6,67,0.00333
0.0,12,54,cardinal,1,28,65,0.01405
0.0,12,54,linear,1,26,65,0.01384
0.0,12,54,mlp,1,34,65,0.01628
0.0,12,55,cardinal,1,6,70,0.00378
0.0,12,55,linear,1,6,70,0.00399
0.0,12,55,mlp,1,6,70,0.00415
0.0,12,56,cardinal,1,33,73,0.01881
0.0,12,56,linear,1,22,73,0.01603
0.0,12,56,mlp,1,49,73,0.03048
0.0,12,57,cardinal,1,20,59,0.00702
0.0,12,57,linear,1,14,59,0.00589
0.0,12,57,mlp,1,21,59,0.00891
0.0,12,58,cardinal,1,314,65,0.26032
0.0,12,58,linear,1,45,65,0.06413
0.0,12,58,mlp,1,63,65,0.06969
0.0,12,59,cardinal,1,18,66,0.01002
0.0,12,59,linear,1,16,66,0.00985
0.0,12,59,mlp,1,18,66,0.0108
0.0,12,60,cardinal,1,44,61,0.01589
0.0,12,60,linear,1,60,61,0.02473
0.0,12,60,mlp,1,43,61,0.01939
0.0,12,61,cardinal,1,27,60,0.01487
0.0,12,61,linear,1,17,60,0.0103
0.0,12,61,mlp,1,22,60,0.01249
0.0,12,62,cardinal,1,3,65,0.00126
0.0,12,62,linear,1,4,65,0.0016
0.0,12,62,mlp,1,4,65,0.00163
0.0,12,63,cardinal,1,25,58,0.00803
0.0,12,63,linear,1,14,58,0.00548
0.0,12,63,mlp,1,26,58,0.00978
0.0,12,64,cardinal,1,245,61,0.1011
0.0,12,64,linear,1,307,61,0.14458
0.0,12,64,mlp,1,574,61,0.27014
0.0,12,65,cardinal,1,22,52,0.009
0.0,12,65,linear,1,11,52,0.00635
0.0,12,65,mlp,1,11,52,0.00569
0.0,12,66,cardinal,1,11,85,0.00564
0.0,12,66,linear,1,9,85,0.00494
0.0,12,66,mlp,1,9,85,0.00543
0.0,12,67,cardinal,1,3,48,0.00118
0.0,12,67,linear,1,3,48,0.00121
0.0,12,67,mlp,1,3,48,0.00115
0.0,12,68,cardinal,1,46,69,0.02548
0.0,12,68,linear,1,17,69,0.01232
0.0,12,68,mlp,1,21,69,0.01598
0.0,12,69,cardinal,1,248,56,0.13624
0.0,12,69,linear,1,48,56,0.02973
0.0,12,69,mlp,1,144,56,0.09738
0.0,12,70,cardinal,1,9,50,0.00299
0.0,12,70,linear,1,12,50,0.00446
0.0,12,70,mlp,1,12,50,0.00454
0.0,12,71,cardinal,1,209,74,0.12475
0.0,12,71,linear,1,23,74,0.02742
0.0,12,71,mlp,1,169,74,0.13135
0.0,12,72,cardinal,1,11,70,0.00477
0.0,12,72,linear,1,10,70,0.00459
0.0,12,72,mlp,1,23,70,0.00993
0.0,12,73,cardinal,1,8,77,0.00591
0.0,12,73,linear,1,8,77,0.00623
0.0,12,73,mlp,1,8,77,0.00631
0.0,12,74,cardinal,1,112,73,0.045
0.0,12,74,linear,1,60,73,0.0284
0.0,12,74,mlp,1,689,73,0.29362
0.0,12,75,cardinal,1,106,76,0.04565
0.0,12,75,linear,1,46,76,0.02319
0.0,12,75,mlp,1,280,76,0.14001
0.0,12,76,cardinal,1,3,62,0.0013
0.0,12,76,linear,1,3,62,0.0014
0.0,12,76,mlp,1,3,62,0.00141
0.0,12,77,cardinal,1,152,71,0.05993
0.0,12,77,linear,1,132,71,0.05976
0.0,12,77,mlp,1,70,71,0.03207
0.0,12,78,cardinal,1,7,63,0.00298
0.0,12,78,linear,1,7,63,0.0032
0.0,12,78,mlp,1,7,63,0.00315
0.0,12,79,cardinal,1,14,71,0.00742
0.0,12,79,linear,1,12,71,0.00706
0.0,12,79,mlp,1,13,71,0.00704
0.0,14,0,cardinal,1,10,75,0.00534
0.0,14,0,linear,1,9,75,0.00509
0.0,14,0,mlp,1,11,75,0.00634
0.0,14,1,cardinal,1,19,86,0.01142
0.0,14,1,linear,1,12,86,0.00801
0.0,14,1,mlp,1,12,86,0.00818
0.0,14,2,cardinal,1,15,74,0.00821
0.0,14,2,linear,1,18,74,0.0105
0.0,14,2,mlp,1,16,74,0.00944
0.0,14,3,cardinal,1,12,76,0.00507
0.0,14,3,linear,1,11,76,0.00515
0.0,14,3,mlp,1,11,76,0.00483
0.0,14,4,cardinal,1,65,66,0.02659
0.0,14,4,linear,1,14,66,0.00709
0.0,14,4,mlp,1,30,66,0.01337
0.0,14,5,cardinal,1,88,80,0.0548
0.0,14,5,linear,1,53,80,0.0388
0.0,14,5,mlp,1,62,80,0.04471
0.0,14,6,cardinal,1,13,82,0.00845
0.0,14,6,linear,1,12,82,0.00853
0.0,14,6,mlp,1,13,82,0.00934
0.0,14,7,cardinal,1,100,86,0.05196
0.0,14,7,linear,1,371,86,0.19939
0.0,14,7,mlp,1,415,86,0.21763
0.0,14,8,cardinal,1,231,79,0.10528
0.0,14,8,linear,1,324,79,0.16256
0.0,14,8,mlp,1,449,79,0.23574
0.0,14,9,cardinal,1,21,73,0.0124
0.0,14,9,linear,1,18,73,0.0127
0.0,14,9,mlp,1,31,73,0.0186
0.0,14,10,cardinal,1,27,84,0.01552
0.0,14,10,linear,1,32,84,0.01856
0.0,14,10,mlp,1,65,84,0.0345
0.0,14,11,cardinal,1,9,56,0.00418
0.0,14,11,linear,1,8,56,0.00396
0.0,14,11,mlp,1,9,56,0.00472
0.0,14,12,cardinal,1,16,78,0.00698
0.0,14,12,linear,1,16,78,0.00871
0.0,14,12,mlp,1,14,78,0.00736
0.0,14,13,cardinal,1,38,79,0.02324
0.0,14,13,linear,1,43,79,0.03118
0.0,14,13,mlp,1,35,79,0.02952
0.0,14,14,cardinal,1,25,64,0.01229
0.0,14,14,linear,1,22,64,0.01253
0.0,14,14,mlp,1,83,64,0.04231
0.0,14,15,cardinal,1,5,61,0.00187
0.0,14,15,linear,1,5,61,0.00199
0.0,14,15,mlp,1,5,61,0.00194
0.0,14,16,cardinal,1,39,65,0.0252
0.0,14,16,linear,1,16,65,0.01205
0.0,14,16,mlp,1,19,65,0.01444
0.0,14,17,cardinal,1,24,87,0.01302
0.0,14,17,linear,1,21,87,0.01353
0.0,14,17,mlp,1,18,87,0.01074
0.0,14,18,cardinal,1,27,75,0.01323
0.0,14,18,linear,1,27,75,0.0154
0.0,14,18,mlp,1,316,75,0.15542
0.0,14,19,cardinal,1,141,74,0.06533
0.0,14,19,linear,1,62,74,0.03196
0.0,14,19,mlp,1,67,74,0.03706
0.0,14,20,cardinal,1,907,74,0.64677
0.0,14,20,linear,1,52,74,0.03975
0.0,14,20,mlp,1,215,74,0.17901
0.0,14,21,cardinal,1,21,89,0.01073
0.0,14,21,linear,1,45,89,0.02655
0.0,14,21,mlp,1,36,89,0.02042
0.0,14,22,cardinal,1,46,89,0.02798
0.0,14,22,linear,1,26,89,0.0193
0.0,14,22,mlp,1,22,89,0.01614
0.0,14,23,cardinal,1,113,92,0.06166
0.0,14,23,linear,1,65,92,0.03739
0.0,14,23,mlp,1,28,92,0.01705
0.0,14,24,cardinal,1,18,79,0.01
0.0,14,24,linear,1,18,79,0.0109
0.0,14,24,mlp,1,15,79,0.0094
0.0,14,25,cardinal,1,9,72,0.00361
0.0,14,25,linear,1,10,72,0.0044
0.0,14,25,mlp,1,10,72,0.00424
0.0,14,26,cardinal,1,10,72,0.00556
0.0,14,26,linear,1,12,72,0.00705
0.0,14,26,mlp,1,12,72,0.00726
0.0,14,27,cardinal,1,26,79,0.01749
0.0,14,27,linear,1,22,79,0.01665
0.0,14,27,mlp,1,21,79,0.01621
0.0,14,28,cardinal,1,68,72,0.02731
0.0,14,28,linear,1,43,72,0.02283
0.0,14,28,mlp,1,429,72,0.21614
0.0,14,29,cardinal,1,6,82,0.00354
0.0,14,29,linear,1,7,82,0.00416
0.0,14,29,mlp,1,6,82,0.00384
0.0,14,30,cardinal,1,9,82,0.00545
0.0,14,30,linear,1,11,82,0.00727
0.0,14,30,mlp,1,10,82,0.00603
0.0,14,31,cardinal,1,32,75,0.02026
0.0,14,31,linear,1,37,75,0.0255
0.0,14,31,mlp,1,28,75,0.02055
0.0,14,32,cardinal,1,11,79,0.00755
0.0,14,32,linear,1,10,79,0.00773
0.0,14,32,mlp,1,10,79,0.00696
0.0,14,33,cardinal,1,11,73,0.00778
0.0,14,33,linear,1,12,73,0.00851
0.0,14,33,mlp,1,12,73,0.00869
0.0,14,34,cardinal,1,15,78,0.01025
0.0,14,34,linear,1,16,78,0.01184
0.0,14,34,mlp,1,16,78,0.01157
0.0,14,35,cardinal,1,35,89,0.02208
0.0,14,35,linear,1,20,89,0.01309
0.0,14,35,mlp,1,22,89,0.01426
0.0,14,36,cardinal,1,15,78,0.01096
0.0,14,36,linear,1,13,78,0.01046
0.0,14,36,mlp,1,15,78,0.01224
0.0,14,37,cardinal,1,14,72,0.00861
0.0,14,37,linear,1,21,72,0.0131
0.0,14,37,mlp,1,19,72,0.01213
0.0,14,38,cardinal,1,39,71,0.0185
0.0,14,38,linear,1,44,71,0.02579
0.0,14,38,mlp,1,67,71,0.03823
0.0,14,39,cardinal,1,23,93,0.01285
0.0,14,39,linear,1,25,93,0.01504
0.0,14,39,mlp,1,38,93,0.02218
0.0,14,40,cardinal,1,158,78,0.08929
0.0,14,40,linear,1,90,78,0.06173
0.0,14,40,mlp,1,122,78,0.07875
0.0,14,41,cardinal,1,12,78,0.00733
0.0,14,41,linear,1,12,78,0.00781
0.0,14,41,mlp,1,10,78,0.00738
0.0,14,42,cardinal,1,498,79,0.36166
0.0,14,42,linear,1,60,79,0.05423
0.0,14,42,mlp,1,1049,79,0.84569
0.0,14,43,cardinal,1,38,81,0.02321
0.0,14,43,linear,1,37,81,0.02315
0.0,14,43,mlp,1,24,81,0.01617
0.0,14,44,cardinal,1,34,62,0.01813
0.0,14,44,linear,1,33,62,0.022
0.0,14,44,mlp,1,45,62,0.02881
0.0,14,45,cardinal,1,12,85,0.00683
0.0,14,45,linear,1,13,85,0.00811
0.0,14,45,mlp,1,12,85,0.00786
0.0,14,46,cardinal,1,445,79,0.25748
0.0,14,46,linear,1,143,79,0.0891
0.0,14,46,mlp,1,211,79,0.13706
0.0,14,47,cardinal,1,16,73,0.00981
0.0,14,47,linear,1,14,73,0.00992
0.0,14,47,mlp,1,14,73,0.01013
0.0,14,48,cardinal,1,32,78,0.02435
0.0,14,48,linear,1,22,78,0.01899
0.0,14,48,mlp,1,20,78,0.01685
0.0,14,49,cardinal,1,14,84,0.00733
0.0,14,49,linear,1,19,84,0.01033
0.0,14,49,mlp,1,12,84,0.0073
0.0,14,50,cardinal,1,9,72,0.00393
0.0,14,50,linear,1,9,72,0.00421
0.0,14,50,mlp,1,9,72,0.00416
0.0,14,51,cardinal,1,13,76,0.00657
0.0,14,51,linear,1,12,76,0.0065
0.0,14,51,mlp,1,27,76,0.01352
0.0,14,52,cardinal,1,31,84,0.01529
0.0,14,52,linear,1,274,84,0.14202
0.0,14,52,mlp,1,370,84,0.19514
0.0,14,53,cardinal,1,97,77,0.04693
0.0,14,53,linear,1,392,77,0.21515
0.0,14,53,mlp,1,1752,77,0.92643
0.0,14,54,cardinal,1,23,80,0.01314
0.0,14,54,linear,1,21,80,0.01347
0.0,14,54,mlp,1,29,80,0.01859
0.0,14,55,cardinal,1,18,81,0.01084
0.0,14,55,linear,1,19,81,0.01186
0.0,14,55,mlp,1,18,81,0.01197
0.0,14,56,cardinal,1,180,84,0.10326
0.0,14,56,linear,1,81,84,0.05621
0.0,14,56,mlp,1,202,84,0.14004
0.0,14,57,cardinal,1,25,69,0.01178
0.0,14,57,linear,1,21,69,0.0115
0.0,14,57,mlp,1,23,69,0.01243
0.0,14,58,cardinal,1,349,71,0.31005
0.0,14,58,linear,1,43,71,0.06497
0.0,14,58,mlp,1,63,71,0.07164
0.0,14,59,cardinal,1,69,79,0.04612
0.0,14,59,linear,1,40,79,0.0303
0.0,14,59,mlp,1,165,79,0.11115
0.0,14,60,cardinal,1,340,70,0.15901
0.0,14,60,linear,1,257,70,0.13884
0.0,14,60,mlp,1,2286,70,1.25869
0.0,14,61,cardinal,1,114,71,0.06067
0.0,14,61,linear,1,66,71,0.03849
0.0,14,61,mlp,1,234,71,0.13267
0.0,14,62,cardinal,1,10,77,0.0051
0.0,14,62,linear,1,9,77,0.00492
0.0,14,62,mlp,1,13,77,0.00696
0.0,14,63,cardinal,1,26,65,0.00994
0.0,14,63,linear,1,18,65,0.00845
0.0,14,63,mlp,1,34,65,0.01527
0.0,14,64,cardinal,1,2929,67,1.45922
0.0,14,64,linear,1,2320,67,1.3143
0.0,14,64,mlp,1,6926,67,3.74511
0.0,14,65,cardinal,1,42,63,0.01871
0.0,14,65,linear,1,12,63,0.00757
0.0,14,65,mlp,1,27,63,0.01576
0.0,14,66,cardinal,1,15,94,0.00898
0.0,14,66,linear,1,13,94,0.00799
0.0,14,66,mlp,1,16,94,0.00944
0.0,14,67,cardinal,1,9,62,0.00419
0.0,14,67,linear,1,9,62,0.00457
0.0,14,67,mlp,1,10,62,0.00502
0.0,14,68,cardinal,1,43,85,0.0282
0.0,14,68,linear,1,19,85,0.0152
0.0,14,68,mlp,1,26,85,0.02287
0.0,14,69,cardinal,1,249,61,0.14631
0.0,14,69,linear,1,38,61,0.02834
0.0,14,69,mlp,1,46,61,0.03483
0.0,14,70,cardinal,1,68,59,0.03946
0.0,14,70,linear,1,22,59,0.01539
0.0,14,70,mlp,1,73,59,0.04395
0.0,14,71,cardinal,1,376,85,0.21898
0.0,14,71,linear,1,43,85,0.04214
0.0,14,71,mlp,0,8000,,5.45429
0.0,14,72,cardinal,1,13,77,0.00601
0.0,14,72,linear,1,12,77,0.0057
0.0,14,72,mlp,1,24,77,0.01193
0.0,14,73,cardinal,1,19,88,0.01979
0.0,14,73,linear,1,20,88,0.02046
0.0,14,73,mlp,1,42,88,0.04025
0.0,14,74,cardinal,1,15,81,0.00851
0.0,14,74,linear,1,14,81,0.00839
0.0,14,74,mlp,1,69,81,0.04321
0.0,14,75,cardinal,1,207,85,0.10644
0.0,14,75,linear,1,91,85,0.05205
0.0,14,75,mlp,1,4487,85,2.44666
0.0,14,76,cardinal,1,33,72,0.01686
0.0,14,76,linear,1,22,72,0.0131
0.0,14,76,mlp,1,31,72,0.01746
0.0,14,77,cardinal,0,8000,,3.83027
0.0,14,77,linear,1,1480,84,0.9136
0.0,14,77,mlp,1,1882,84,1.12994
0.0,14,78,cardinal,1,8,76,0.00397
0.0,14,78,linear,1,8,76,0.00446
0.0,14,78,mlp,1,8,76,0.00413
0.0,14,79,cardinal,1,23,89,0.01555
0.0,14,79,linear,1,19,89,0.01361
0.0,14,79,mlp,1,19,89,0.01243
0.1,6,0,cardinal,1,3,31,0.001
0.1,6,0,linear,1,3,31,0.00111
0.1,6,0,mlp,1,3,31,0.00098
0.1,6,1,cardinal,1,8,42,0.00253
0.1,6,1,linear,1,7,42,0.00238
0.1,6,1,mlp,1,9,42,0.00328
0.1,6,2,cardinal,1,2,27,0.00033
0.1,6,2,linear,1,2,27,0.00036
0.1,6,2,mlp,1,2,27,0.00033
0.1,6,3,cardinal,1,9,37,0.00429
0.1,6,3,linear,1,10,37,0.00544
0.1,6,3,mlp,1,10,37,0.00542
0.1,6,4,cardinal,1,3,33,0.00066
